fact_table_natural_key,accm_txn_complete_time
DR11567,5/9/2022 13:40
DR11568,5/9/2022 11:09
DR11569,5/9/2022 17:05
DR11570,5/9/2022 10:03
DR11574,5/9/2022 12:06
DR11575,5/9/2022 1:14
DR11577,5/9/2022 6:43
DR11579,5/9/2022 2:33
DR11581,5/9/2022 2:17
DR11582,5/9/2022 11:11
DR11583,5/9/2022 19:37
DR11584,5/9/2022 6:24
DR11585,5/9/2022 3:41
DR11586,5/9/2022 1:00
DR11587,5/9/2022 4:41
DR11588,5/9/2022 20:40
DR11589,5/9/2022 5:19
DR11590,5/9/2022 9:17
DR11592,5/9/2022 0:04
DR11593,5/9/2022 5:58
DR11595,5/9/2022 18:15
DR11596,5/9/2022 6:12
DR11597,5/9/2022 19:10
DR11598,5/9/2022 6:28
DR11599,5/9/2022 17:03
DR11600,5/9/2022 19:43
DR11602,5/9/2022 21:37
DR11603,5/9/2022 5:57
DR11604,5/9/2022 15:31
DR11605,5/9/2022 14:41
DR11606,5/9/2022 7:59
DR11608,5/9/2022 5:38
DR11609,5/9/2022 17:55
DR11610,5/9/2022 23:44
DR11611,5/9/2022 16:08
DR11612,5/9/2022 16:15
DR11613,5/9/2022 7:52
DR11615,5/9/2022 10:43
DR11616,5/9/2022 7:20
DR11617,5/9/2022 10:26
DR11618,5/9/2022 8:46
DR11620,5/9/2022 15:24
DR11621,5/9/2022 1:40
DR11622,5/9/2022 0:53
DR11624,5/9/2022 21:14
DR11625,5/9/2022 20:40
DR11626,5/9/2022 23:38
DR11627,5/9/2022 10:15
DR11629,5/9/2022 1:21
DR11631,5/9/2022 21:30
DR11632,5/9/2022 19:39
DR11635,5/9/2022 1:39
DR11636,5/9/2022 20:41
DR11637,5/9/2022 15:20
DR11638,5/9/2022 10:01
DR11639,5/9/2022 11:54
DR11640,5/9/2022 17:32
DR11641,5/9/2022 0:09
DR11642,5/9/2022 17:17
DR11643,5/9/2022 20:15
DR11644,5/9/2022 17:54
DR11646,5/9/2022 14:26
DR11648,5/9/2022 14:48
DR11649,5/9/2022 8:18
DR11651,5/9/2022 7:05
DR11652,5/9/2022 10:27
DR11654,5/9/2022 14:09
DR11656,5/9/2022 15:47
DR11658,5/9/2022 7:36
DR11659,5/9/2022 13:32
DR11660,5/9/2022 7:19
DR11661,5/9/2022 9:16
DR11663,5/9/2022 23:28
DR11664,5/9/2022 20:03
DR11665,5/9/2022 1:19
DR11666,5/9/2022 16:13
DR11667,5/9/2022 0:50
DR11668,5/9/2022 23:51
DR11669,5/9/2022 2:21
DR11670,5/9/2022 19:56
DR11671,5/9/2022 18:23
DR11673,5/9/2022 20:27
DR11675,5/9/2022 2:03
DR11676,5/9/2022 0:20
DR11677,5/9/2022 20:58
DR11678,5/9/2022 8:44
DR11681,5/9/2022 6:55
DR11683,5/9/2022 19:21
DR11684,5/9/2022 11:03
DR11685,5/9/2022 5:50
DR11686,5/9/2022 13:34
DR11687,5/9/2022 10:38
DR11688,5/9/2022 18:25
DR11689,5/9/2022 22:34
DR11690,5/9/2022 17:36
DR11691,5/9/2022 3:05
DR11692,5/9/2022 22:13
DR11693,5/9/2022 4:47
DR11695,5/9/2022 21:45
DR11696,5/9/2022 2:11
DR11697,5/9/2022 21:17
DR11699,5/9/2022 3:04
DR11700,5/9/2022 9:58
DR11701,5/9/2022 21:14
DR11702,5/9/2022 16:45
DR11703,5/9/2022 23:16
DR11704,5/9/2022 0:46
DR11706,5/9/2022 23:05
DR11707,5/9/2022 10:54
DR11708,5/9/2022 17:52
DR11709,5/9/2022 1:12
DR11710,5/9/2022 12:20
DR11712,5/9/2022 17:08
DR11713,5/9/2022 5:46
DR11714,5/9/2022 13:08
DR11717,5/9/2022 21:43
DR11719,5/9/2022 22:09
DR11720,5/9/2022 22:54
DR11722,5/9/2022 3:57
DR11723,5/9/2022 10:55
DR11724,5/9/2022 6:56
DR11726,5/9/2022 6:18
DR11727,5/9/2022 14:17
DR11728,5/9/2022 6:36
DR11729,5/9/2022 6:45
DR11731,5/9/2022 3:17
DR11732,5/9/2022 7:24
DR11733,5/9/2022 18:07
DR11734,5/9/2022 4:00
DR11736,5/9/2022 17:29
DR11737,5/9/2022 7:23
DR11738,5/9/2022 5:49
DR11739,5/9/2022 21:41
DR11740,5/9/2022 10:16
DR11741,5/9/2022 20:28
DR11742,5/9/2022 9:55
DR11743,5/9/2022 8:34
DR11744,5/9/2022 6:27
DR11745,5/9/2022 17:21
DR11747,5/9/2022 13:46
DR11748,5/9/2022 15:29
DR11749,5/9/2022 8:21
DR11751,5/9/2022 15:31
DR11752,5/9/2022 18:46
DR11754,5/9/2022 4:42
DR11756,5/9/2022 16:57
DR11757,5/9/2022 9:41
DR11758,5/9/2022 0:20
DR11759,5/9/2022 11:48
DR11760,5/9/2022 0:31
DR11761,5/9/2022 17:43
DR11762,5/9/2022 2:36
DR11764,5/9/2022 6:10
DR11766,5/9/2022 19:22
DR11769,5/9/2022 13:34
DR11770,5/9/2022 2:23
DR11771,5/9/2022 7:02
DR11772,5/9/2022 8:53
DR11773,5/9/2022 11:50
DR11774,5/9/2022 1:15
DR11775,5/9/2022 15:26
DR11777,5/9/2022 1:30
DR11778,5/9/2022 23:07
DR11779,5/9/2022 5:22
DR11780,5/9/2022 23:11
DR11781,5/9/2022 4:50
DR11782,5/9/2022 23:02
DR11784,5/9/2022 17:27
DR11787,5/9/2022 19:09
DR11788,5/9/2022 12:25
DR11789,5/9/2022 16:32
DR11790,5/9/2022 6:06
DR11791,5/9/2022 12:00
DR11792,5/9/2022 5:48
DR11793,5/9/2022 7:46
DR11794,5/9/2022 16:12
DR11795,5/9/2022 6:16
DR11796,5/9/2022 7:04
DR11798,5/9/2022 19:54
DR11800,5/9/2022 7:48
DR11802,5/9/2022 14:27
DR11803,5/9/2022 23:23
DR11804,5/9/2022 0:22
DR11805,5/9/2022 14:17
DR11806,5/9/2022 7:45
DR11807,5/9/2022 19:22
DR11808,5/9/2022 16:59
DR11809,5/9/2022 12:34
DR11810,5/9/2022 7:54
DR11811,5/9/2022 21:28
DR11812,5/9/2022 20:52
DR11814,5/9/2022 3:51
DR11815,5/9/2022 8:17
DR11816,5/9/2022 18:04
DR11817,5/9/2022 3:16
DR11818,5/9/2022 23:29
DR11819,5/9/2022 6:56
DR11821,5/9/2022 20:44
DR11822,5/9/2022 3:32
DR11824,5/9/2022 1:19
DR11825,5/9/2022 4:10
DR11826,5/9/2022 8:44
DR11827,5/9/2022 9:32
DR11828,5/9/2022 13:21
DR11830,5/9/2022 1:16
DR11831,5/9/2022 5:13
DR11832,5/9/2022 10:53
DR11833,5/9/2022 6:56
DR11834,5/9/2022 16:31
DR11836,5/9/2022 0:51
DR11837,5/9/2022 20:14
DR11838,5/9/2022 22:09
DR11840,5/9/2022 4:53
DR11841,5/9/2022 14:09
DR11842,5/9/2022 12:41
DR11844,5/9/2022 4:43
DR11846,5/9/2022 14:35
DR11850,5/9/2022 13:20
DR11851,5/9/2022 20:11
DR11852,5/9/2022 20:03
DR11853,5/9/2022 23:58
DR11854,5/9/2022 14:45
DR11856,5/9/2022 17:33
DR11858,5/9/2022 20:26
DR11859,5/9/2022 18:09
DR11860,5/9/2022 13:29
DR11861,5/9/2022 22:57
DR11862,5/9/2022 4:35
DR11863,5/9/2022 8:35
DR11864,5/9/2022 21:49
DR11865,5/9/2022 2:50
DR11866,5/9/2022 0:44
DR11868,5/9/2022 6:07
DR11869,5/9/2022 16:48
DR11872,5/9/2022 4:34
DR11873,5/9/2022 22:17
DR11874,5/9/2022 10:24
DR11875,5/9/2022 16:42
DR11877,5/9/2022 1:44
DR11878,5/9/2022 5:36
DR11879,5/9/2022 0:39
DR11880,5/9/2022 11:12
DR11881,5/9/2022 8:24
DR11882,5/9/2022 5:34
DR11884,5/9/2022 14:52
DR11885,5/9/2022 10:01
DR11886,5/9/2022 22:07
DR11887,5/9/2022 22:01
DR11889,5/9/2022 9:46
DR11894,5/9/2022 16:43
DR11895,5/9/2022 2:12
DR11896,5/9/2022 19:23
DR11898,5/9/2022 20:45
DR11899,5/9/2022 19:22
DR11900,5/9/2022 17:35
DR11901,5/9/2022 16:17
DR11903,5/9/2022 23:42
DR11905,5/9/2022 15:48
DR11906,5/9/2022 17:23
DR11907,5/9/2022 1:16
DR11908,5/9/2022 17:23
DR11909,5/9/2022 7:48
DR11910,5/9/2022 10:26
DR11911,5/9/2022 1:49
DR11913,5/9/2022 9:54
DR11914,5/9/2022 1:44
DR11915,5/9/2022 6:11
DR11916,5/9/2022 18:05
DR11917,5/9/2022 15:16
DR11918,5/9/2022 11:36
DR11920,5/9/2022 22:50
DR11921,5/9/2022 20:16
DR11922,5/9/2022 20:08
DR11923,5/9/2022 18:13
DR11924,5/9/2022 5:53
DR11925,5/9/2022 17:46
DR11926,5/9/2022 21:19
DR11928,5/9/2022 9:51
DR11929,5/9/2022 10:36
DR11930,5/9/2022 0:01
DR11931,5/9/2022 0:56
DR11932,5/9/2022 19:12
DR11933,5/9/2022 2:24
DR11934,5/9/2022 12:49
DR11935,5/9/2022 6:42
DR11936,5/9/2022 23:30
DR11937,5/9/2022 12:21
DR11939,5/9/2022 1:23
DR11940,5/9/2022 10:12
DR11941,5/9/2022 21:04
DR11942,5/9/2022 10:22
DR11943,5/9/2022 18:33
DR11944,5/9/2022 23:15
DR11946,5/9/2022 0:06
DR11947,5/9/2022 0:17
DR11949,5/9/2022 10:10
DR11950,5/9/2022 3:19
DR11951,5/9/2022 5:01
DR11953,5/9/2022 15:16
DR11954,5/9/2022 16:57
DR11955,5/9/2022 14:31
DR11956,5/9/2022 10:25
DR11958,5/9/2022 12:15
DR11959,5/9/2022 6:37
DR11960,5/9/2022 16:15
DR11961,5/9/2022 13:22
DR11963,5/9/2022 7:48
DR11964,5/9/2022 9:10
DR11965,5/9/2022 19:29
DR11966,5/9/2022 4:19
DR11969,5/9/2022 21:44
DR11970,5/9/2022 15:54
DR11973,5/9/2022 13:52
DR11974,5/9/2022 4:48
DR11975,5/9/2022 4:58
DR11977,5/9/2022 8:35
DR11978,5/9/2022 20:10
DR11979,5/9/2022 9:01
DR11981,5/9/2022 5:24
DR11982,5/9/2022 4:05
DR11983,5/9/2022 19:24
DR11986,5/9/2022 17:57
DR11987,5/9/2022 7:23
DR11990,5/9/2022 14:01
DR11991,5/9/2022 0:20
DR11992,5/9/2022 22:52
DR11993,5/9/2022 14:57
DR11994,5/9/2022 17:57
DR11995,5/9/2022 23:47
DR11996,5/9/2022 1:27
DR11997,5/9/2022 3:13
DR11998,5/9/2022 5:09
DR11999,5/9/2022 13:11
DR12000,5/9/2022 21:23
DR12001,5/9/2022 18:14
DR12002,5/9/2022 17:46
DR12003,5/9/2022 17:20
DR12005,5/9/2022 9:59
DR12006,5/9/2022 7:54
DR12008,5/9/2022 0:00
DR12013,5/9/2022 12:02
DR12014,5/9/2022 4:15
DR12015,5/9/2022 0:11
DR12016,5/9/2022 20:17
DR12018,5/9/2022 8:48
DR12019,5/9/2022 5:35
DR12020,5/9/2022 22:22
DR12022,5/9/2022 16:15
DR12023,5/9/2022 11:00
DR12024,5/9/2022 8:21
DR12025,5/9/2022 6:39
DR12026,5/9/2022 23:05
DR12027,5/9/2022 23:39
DR12028,5/9/2022 19:50
DR12030,5/9/2022 14:23
DR12031,5/9/2022 11:12
DR12032,5/9/2022 10:52
DR12034,5/9/2022 19:34
DR12035,5/9/2022 6:53
DR12036,5/9/2022 7:24
DR12037,5/9/2022 0:11
DR12038,5/9/2022 6:54
DR12040,5/9/2022 0:09
DR12041,5/9/2022 15:46
DR12046,5/9/2022 3:31
DR12047,5/9/2022 20:43
DR12048,5/9/2022 4:33
DR12049,5/9/2022 0:16
DR12050,5/9/2022 4:56
DR12051,5/9/2022 7:41
DR12052,5/9/2022 23:26
DR12054,5/9/2022 2:12
DR12055,5/9/2022 10:41
DR12056,5/9/2022 18:33
DR12057,5/9/2022 12:12
DR12058,5/9/2022 3:44
DR12059,5/9/2022 13:29
DR12060,5/9/2022 1:57
DR12061,5/9/2022 2:59
DR12062,5/9/2022 19:18
DR12063,5/9/2022 18:40
DR12064,5/9/2022 23:19
DR12065,5/9/2022 0:07
DR12066,5/9/2022 7:20
DR12067,5/9/2022 14:03
DR12068,5/9/2022 1:23
DR12069,5/9/2022 7:35
DR12070,5/9/2022 20:34
DR12072,5/9/2022 21:27
DR12073,5/9/2022 12:23
DR12074,5/9/2022 15:13
DR12075,5/9/2022 18:30
DR12077,5/9/2022 0:23
DR12079,5/9/2022 23:42
DR12080,5/9/2022 19:25
DR12081,5/9/2022 13:34
DR12082,5/9/2022 14:31
DR12084,5/9/2022 1:58
DR12085,5/9/2022 16:59
DR12086,5/9/2022 18:19
DR12089,5/9/2022 14:48
DR12091,5/9/2022 9:23
DR12092,5/9/2022 19:34
DR12093,5/9/2022 12:18
DR12094,5/9/2022 17:46
DR12095,5/9/2022 10:02
DR12096,5/9/2022 9:41
DR12097,5/9/2022 2:14
DR12099,5/9/2022 1:28
DR12100,5/9/2022 22:03
DR12101,5/9/2022 11:20
DR12102,5/9/2022 4:28
DR12103,5/9/2022 18:26
DR12104,5/9/2022 16:18
DR12105,5/9/2022 2:16
DR12106,5/9/2022 4:06
DR12107,5/9/2022 9:25
DR12109,5/9/2022 22:07
DR12111,5/9/2022 13:09
DR12112,5/9/2022 21:15
DR12113,5/9/2022 22:43
DR12114,5/9/2022 4:48
DR12115,5/9/2022 22:24
DR12116,5/9/2022 12:17
DR12118,5/9/2022 18:38
DR12120,5/9/2022 4:42
DR12121,5/9/2022 9:03
DR12122,5/9/2022 18:34
DR12123,5/9/2022 23:59
DR12125,5/9/2022 17:08
DR12126,5/9/2022 16:41
DR12127,5/9/2022 20:34
DR12128,5/9/2022 21:07
DR12129,5/9/2022 20:41
DR12130,5/9/2022 10:54
DR12131,5/9/2022 10:24
DR12133,5/9/2022 5:31
DR12135,5/9/2022 3:22
DR12138,5/9/2022 5:23
DR12139,5/9/2022 0:55
DR12141,5/9/2022 6:02
DR12143,5/9/2022 1:41
DR12144,5/9/2022 14:41
DR12146,5/9/2022 15:54
DR12149,5/9/2022 9:33
DR12151,5/9/2022 18:20
DR12152,5/9/2022 21:02
DR12154,5/9/2022 15:25
DR12155,5/9/2022 11:34
DR12156,5/9/2022 15:46
DR12157,5/9/2022 4:31
DR12160,5/9/2022 5:05
DR12161,5/9/2022 1:56
DR12162,5/9/2022 11:56
DR12163,5/9/2022 14:03
DR12164,5/9/2022 23:31
DR12165,5/9/2022 19:57
DR12167,5/9/2022 17:43
DR12168,5/9/2022 16:54
DR12171,5/9/2022 11:48
DR12172,5/9/2022 1:22
DR12173,5/9/2022 5:06
DR12174,5/9/2022 20:59
DR12175,5/9/2022 4:30
DR12176,5/9/2022 14:50
DR12177,5/9/2022 23:11
DR12178,5/9/2022 1:08
DR12179,5/9/2022 22:12
DR12180,5/9/2022 5:20
DR12181,5/9/2022 22:24
DR12182,5/9/2022 20:02
DR12183,5/9/2022 7:21
DR12184,5/9/2022 10:58
DR12185,5/9/2022 5:57
DR12187,5/9/2022 1:31
DR12188,5/9/2022 15:42
DR12189,5/9/2022 20:40
DR12190,5/9/2022 15:29
DR12191,5/9/2022 4:28
DR12192,5/9/2022 5:07
DR12194,5/9/2022 22:10
DR12195,5/9/2022 14:21
DR12197,5/9/2022 0:15
DR12198,5/9/2022 23:04
DR12200,5/9/2022 5:00
DR12201,5/9/2022 5:26
DR12202,5/9/2022 9:28
DR12204,5/9/2022 0:00
DR12205,5/9/2022 0:49
DR12206,5/9/2022 20:10
DR12207,5/9/2022 8:41
DR12208,5/9/2022 13:30
DR12209,5/9/2022 19:19
DR12210,5/9/2022 12:15
DR12211,5/9/2022 7:09
DR12213,5/9/2022 8:19
DR12214,5/9/2022 13:06
DR12215,5/9/2022 5:58
DR12217,5/9/2022 12:27
DR12218,5/9/2022 3:14
DR12219,5/9/2022 10:56
DR12221,5/9/2022 15:03
DR12222,5/9/2022 7:11
DR12223,5/9/2022 3:02
DR12224,5/9/2022 11:15
DR12225,5/9/2022 8:34
DR12226,5/9/2022 1:54
DR12227,5/9/2022 12:29
DR12228,5/9/2022 16:34
DR12236,5/9/2022 1:53
DR12240,5/9/2022 1:28
DR12241,5/9/2022 13:23
DR12242,5/9/2022 16:40
DR12243,5/9/2022 14:15
DR12244,5/9/2022 21:19
DR12245,5/9/2022 16:27
DR12246,5/9/2022 9:59
DR12247,5/9/2022 5:02
DR12248,5/9/2022 10:13
DR12249,5/9/2022 8:26
DR12250,5/9/2022 12:25
DR12251,5/9/2022 12:06
DR12252,5/9/2022 9:23
DR12253,5/9/2022 12:18
DR12254,5/9/2022 6:34
DR12256,5/9/2022 17:44
DR12257,5/9/2022 12:02
DR12259,5/9/2022 0:34
DR12260,5/9/2022 13:01
DR12262,5/9/2022 6:11
DR12263,5/9/2022 8:13
DR12264,5/9/2022 21:30
DR12265,5/9/2022 11:14
DR12266,5/9/2022 14:43
DR12267,5/9/2022 17:26
DR12268,5/9/2022 2:13
DR12269,5/9/2022 21:21
DR12270,5/9/2022 16:01
DR12271,5/9/2022 0:18
DR12273,5/9/2022 13:01
DR12274,5/9/2022 8:48
DR12275,5/9/2022 12:48
DR12278,5/9/2022 11:51
DR12280,5/9/2022 21:45
DR12281,5/9/2022 12:08
DR12282,5/9/2022 3:23
DR12284,5/9/2022 16:34
DR12285,5/9/2022 22:28
DR12286,5/9/2022 22:34
DR12287,5/9/2022 22:44
DR12288,5/9/2022 1:18
DR12289,5/9/2022 5:31
DR12291,5/9/2022 10:51
DR12292,5/9/2022 12:01
DR12293,5/9/2022 6:44
DR12295,5/9/2022 11:36
DR12297,5/9/2022 3:12
DR12298,5/9/2022 22:25
DR12299,5/9/2022 4:35
DR12301,5/9/2022 20:18
DR12302,5/9/2022 21:21
DR12303,5/9/2022 23:44
DR12304,5/9/2022 5:52
DR12307,5/9/2022 0:08
DR12308,5/9/2022 22:13
DR12310,5/9/2022 0:57
DR12311,5/9/2022 16:29
DR12312,5/9/2022 13:17
DR12313,5/9/2022 18:00
DR12314,5/9/2022 12:39
DR12315,5/9/2022 21:52
DR12316,5/9/2022 0:04
DR12317,5/9/2022 1:32
DR12318,5/9/2022 13:38
DR12320,5/9/2022 0:26
DR12321,5/9/2022 21:19
DR12322,5/9/2022 4:17
DR12323,5/9/2022 18:06
DR12325,5/9/2022 23:29
DR12326,5/9/2022 5:11
DR12327,5/9/2022 20:53
DR12328,5/9/2022 23:40
DR12331,5/9/2022 5:40
DR12333,5/9/2022 22:08
DR12339,5/9/2022 19:42
DR12342,5/9/2022 22:33
DR12344,5/9/2022 23:23
DR12345,5/9/2022 1:27
DR12346,5/9/2022 10:55
DR12347,5/9/2022 6:38
DR12349,5/9/2022 23:00
DR12351,5/9/2022 11:57
DR12354,5/9/2022 4:55
DR12357,5/9/2022 11:29
DR12359,5/9/2022 4:55
DR12360,5/9/2022 16:14
DR12361,5/9/2022 17:14
DR12364,5/9/2022 12:22
DR12365,5/9/2022 0:26
DR12366,5/9/2022 16:58
DR12367,5/9/2022 18:24
DR12368,5/9/2022 9:23
DR12369,5/9/2022 4:02
DR12371,5/9/2022 14:26
DR12375,5/9/2022 17:48
DR12377,5/9/2022 16:15
DR12378,5/9/2022 9:52
DR12379,5/9/2022 19:29
DR12380,5/9/2022 1:05
DR12381,5/9/2022 16:17
DR12382,5/9/2022 15:23
DR12383,5/9/2022 15:20
DR12384,5/9/2022 9:07
DR12389,5/9/2022 20:10
DR12393,5/9/2022 5:36
DR12394,5/9/2022 4:14
DR12396,5/9/2022 18:21
DR12397,5/9/2022 20:51
DR12398,5/9/2022 19:13
DR12399,5/9/2022 22:01
DR12400,5/9/2022 6:45
DR12401,5/9/2022 23:11
DR12403,5/9/2022 10:49
DR12404,5/9/2022 1:56
DR12408,5/9/2022 20:27
DR12409,5/9/2022 1:16
DR12410,5/9/2022 20:51
DR12411,5/9/2022 10:39
DR12412,5/9/2022 23:25
DR12413,5/9/2022 8:44
DR12414,5/9/2022 10:41
DR12415,5/9/2022 17:26
DR12416,5/9/2022 1:41
DR12417,5/9/2022 9:59
DR12419,5/9/2022 1:02
DR12420,5/9/2022 12:24
DR12421,5/9/2022 10:41
DR12423,5/9/2022 17:45
DR12424,5/9/2022 22:46
DR12425,5/9/2022 4:26
DR12427,5/9/2022 11:26
DR12428,5/9/2022 23:02
DR12429,5/9/2022 2:42
DR12430,5/9/2022 11:41
DR12431,5/9/2022 1:37
DR12432,5/9/2022 15:34
DR12433,5/9/2022 14:28
DR12434,5/9/2022 18:31
DR12435,5/9/2022 15:01
DR12436,5/9/2022 21:09
DR12437,5/9/2022 3:37
DR12438,5/9/2022 5:04
DR12439,5/9/2022 4:24
DR12440,5/9/2022 5:30
DR12441,5/9/2022 8:43
DR12442,5/9/2022 19:01
DR12443,5/9/2022 1:14
DR12444,5/9/2022 19:55
DR12445,5/9/2022 4:17
DR12446,5/9/2022 21:41
DR12447,5/9/2022 18:22
DR12448,5/9/2022 13:48
DR12449,5/9/2022 5:25
DR12450,5/9/2022 17:22
DR12451,5/9/2022 14:52
DR12453,5/9/2022 23:02
DR12455,5/9/2022 4:58
DR12456,5/9/2022 10:57
DR12457,5/9/2022 13:39
DR12458,5/9/2022 17:09
DR12460,5/9/2022 7:19
DR12463,5/9/2022 7:26
DR12465,5/9/2022 0:14
DR12466,5/9/2022 18:18
DR12467,5/9/2022 20:32
DR12468,5/9/2022 5:45
DR12469,5/9/2022 14:25
DR12470,5/9/2022 20:12
DR12471,5/9/2022 5:55
DR12472,5/9/2022 12:23
DR12473,5/9/2022 19:57
DR12474,5/9/2022 18:20
DR12475,5/9/2022 15:45
DR12478,5/9/2022 23:42
DR12481,5/9/2022 21:12
DR12484,5/9/2022 21:47
DR12485,5/9/2022 21:59
DR12486,5/9/2022 20:56
DR12487,5/9/2022 18:57
DR12488,5/9/2022 18:08
DR12489,5/9/2022 5:52
DR12490,5/9/2022 20:38
DR12491,5/9/2022 8:20
DR12492,5/9/2022 7:45
DR12493,5/9/2022 13:15
DR12494,5/9/2022 5:37
DR12496,5/9/2022 18:27
DR12497,5/9/2022 23:33
DR12498,5/9/2022 5:47
DR12499,5/9/2022 17:47
DR12500,5/9/2022 4:42
DR12501,5/9/2022 23:32
DR12503,5/9/2022 14:48
DR12505,5/9/2022 16:37
DR12506,5/9/2022 3:03
DR12507,5/9/2022 0:47
DR12508,5/9/2022 1:09
DR12509,5/9/2022 12:13
DR12510,5/9/2022 5:08
DR12513,5/9/2022 10:36
DR12515,5/9/2022 20:06
DR12516,5/9/2022 1:12
DR12517,5/9/2022 20:07
DR12518,5/9/2022 5:53
DR12519,5/9/2022 15:09
DR12520,5/9/2022 17:34
DR12522,5/9/2022 18:46
DR12523,5/9/2022 16:40
DR12524,5/9/2022 18:19
DR12526,5/9/2022 14:20
DR12527,5/9/2022 4:11
DR12528,5/9/2022 9:58
DR12529,5/9/2022 0:23
DR12530,5/9/2022 15:53
DR12531,5/9/2022 15:07
DR12532,5/9/2022 1:43
DR12533,5/9/2022 3:15
DR12534,5/9/2022 17:04
DR12535,5/9/2022 14:19
DR12537,5/9/2022 5:45
DR12540,5/9/2022 13:53
DR12542,5/9/2022 20:42
DR12545,5/9/2022 1:36
DR12546,5/9/2022 0:24
DR12547,5/9/2022 4:19
DR12548,5/9/2022 18:47
DR12549,5/9/2022 0:52
DR12550,5/9/2022 21:39
DR12554,5/9/2022 3:24
DR12555,5/9/2022 8:49
DR12556,5/9/2022 4:10
DR12557,5/9/2022 15:48
DR12558,5/9/2022 12:05
DR12559,5/9/2022 15:12
DR12560,5/9/2022 3:24
DR12561,5/9/2022 5:03
DR12563,5/9/2022 12:37
DR12565,5/9/2022 23:34
DR12566,5/9/2022 15:08
DR12567,5/9/2022 17:50
DR12569,5/9/2022 10:22
DR12572,5/9/2022 0:27
DR12573,5/9/2022 16:04
DR12574,5/9/2022 2:07
DR12576,5/9/2022 6:44
DR12577,5/9/2022 7:46
DR12578,5/9/2022 1:43
DR12579,5/9/2022 6:24
DR12580,5/9/2022 20:13
DR12581,5/9/2022 2:53
DR12583,5/9/2022 23:56
DR12584,5/9/2022 21:51
DR12585,5/9/2022 5:39
DR12588,5/9/2022 21:14
DR12589,5/9/2022 15:06
DR12590,5/9/2022 1:16
DR12591,5/9/2022 3:30
DR12593,5/9/2022 4:42
DR12594,5/9/2022 8:39
DR12595,5/9/2022 21:55
DR12596,5/9/2022 13:33
DR12597,5/9/2022 11:03
DR12602,5/9/2022 18:37
DR12604,5/9/2022 22:03
DR12606,5/9/2022 2:59
DR12607,5/9/2022 12:25
DR12612,5/9/2022 11:44
DR12614,5/9/2022 9:26
DR12615,5/9/2022 23:29
DR12616,5/9/2022 3:58
DR12617,5/9/2022 23:11
DR12618,5/9/2022 9:19
DR12619,5/9/2022 10:34
DR12620,5/9/2022 10:02
DR12621,5/9/2022 23:12
DR12622,5/9/2022 18:46
DR12623,5/9/2022 20:36
DR12625,5/9/2022 13:01
DR12626,5/9/2022 17:40
DR12627,5/9/2022 10:57
DR12628,5/9/2022 22:04
DR12630,5/9/2022 16:30
DR12631,5/9/2022 15:16
DR12632,5/9/2022 16:54
DR12633,5/9/2022 15:56
DR12634,5/9/2022 12:36
DR12635,5/9/2022 19:23
DR12636,5/9/2022 16:21
DR12637,5/9/2022 2:17
DR12638,5/9/2022 2:37
DR12639,5/9/2022 0:54
DR12641,5/9/2022 5:25
DR12643,5/9/2022 22:41
DR12644,5/9/2022 4:02
DR12645,5/9/2022 4:49
DR12646,5/9/2022 21:43
DR12647,5/9/2022 11:56
DR12648,5/9/2022 1:16
DR12649,5/9/2022 13:26
DR12651,5/9/2022 3:37
DR12652,5/9/2022 23:32
DR12653,5/9/2022 15:13
DR12654,5/9/2022 14:11
DR12655,5/9/2022 5:40
DR12656,5/9/2022 21:24
DR12657,5/9/2022 15:51
DR12658,5/9/2022 1:05
DR12659,5/9/2022 8:09
DR12660,5/9/2022 20:01
DR12661,5/9/2022 8:28
DR12662,5/9/2022 5:08
DR12663,5/9/2022 2:08
DR12664,5/9/2022 16:10
DR12665,5/9/2022 5:59
DR12666,5/9/2022 15:40
DR12667,5/9/2022 1:15
DR12668,5/9/2022 7:49
DR12669,5/9/2022 7:39
DR12671,5/9/2022 8:54
DR12672,5/9/2022 23:24
DR12673,5/9/2022 12:22
DR12675,5/9/2022 4:44
DR12676,5/9/2022 18:57
DR12677,5/9/2022 23:18
DR12678,5/9/2022 11:28
DR12679,5/9/2022 12:43
DR12680,5/9/2022 7:00
DR12681,5/9/2022 6:51
DR12682,5/9/2022 0:39
DR12684,5/9/2022 2:21
DR12685,5/9/2022 10:11
DR12686,5/9/2022 15:47
DR12687,5/9/2022 3:09
DR12688,5/9/2022 14:38
DR12690,5/9/2022 5:29
DR12691,5/9/2022 0:44
DR12692,5/9/2022 15:41
DR12693,5/9/2022 19:03
DR12694,5/9/2022 0:45
DR12695,5/9/2022 2:14
DR12697,5/9/2022 15:50
DR12698,5/9/2022 19:18
DR12699,5/9/2022 12:54
DR12700,5/9/2022 20:05
DR12701,5/9/2022 12:10
DR12702,5/9/2022 15:45
DR12703,5/9/2022 20:46
DR12705,5/9/2022 17:50
DR12706,5/9/2022 22:21
DR12707,5/9/2022 20:56
DR12708,5/9/2022 1:58
DR12709,5/9/2022 16:57
DR12710,5/9/2022 5:27
DR12711,5/9/2022 16:51
DR12712,5/9/2022 9:33
DR12713,5/9/2022 21:28
DR12714,5/9/2022 21:56
DR12715,5/9/2022 17:46
DR12717,5/9/2022 13:42
DR12719,5/9/2022 7:16
DR12720,5/9/2022 4:41
DR12721,5/9/2022 16:39
DR12722,5/9/2022 4:53
